epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3147.62,0.88703,0.74465,1.28751,0.98088,0.96552,0.97294,0.60543,1.26514,0.54,2.07372,0.000529521,0.000529521,0.000529521
186,3163.9,0.90394,0.73321,1.30239,0.98728,0.95977,0.97637,0.61323,1.25618,0.56315,2.15482,0.000527872,0.000527872,0.000527872
187,3180.35,0.89502,0.74047,1.29426,0.97896,0.95977,0.976,0.59283,1.29455,0.55506,2.13735,0.000526223,0.000526223,0.000526223
188,3196.94,0.91265,0.72999,1.29122,0.9715,0.98276,0.98436,0.60754,1.32773,0.57589,2.17123,0.000524573,0.000524573,0.000524573
189,3212.82,0.88572,0.73769,1.2898,0.97108,0.96491,0.96575,0.61429,1.29046,0.54377,2.16092,0.000522924,0.000522924,0.000522924
190,3229.42,0.87888,0.71655,1.27339,0.97125,0.97083,0.98175,0.61966,1.24564,0.52675,2.04667,0.000521275,0.000521275,0.000521275
191,3245.66,0.88791,0.69942,1.28822,0.97119,0.96883,0.97484,0.60479,1.26856,0.54539,2.13652,0.000519625,0.000519625,0.000519625
192,3261.99,0.8762,0.72143,1.28721,0.94754,0.95402,0.96358,0.60514,1.31667,0.59015,2.21567,0.000517976,0.000517976,0.000517976
193,3278.7,0.91613,0.74744,1.31504,0.98214,0.94787,0.97789,0.62204,1.30033,0.54693,2.16078,0.000516327,0.000516327,0.000516327
194,3294.95,0.8925,0.74706,1.29723,0.95287,0.97126,0.97764,0.58611,1.35997,0.54468,2.21556,0.000514677,0.000514677,0.000514677
195,3311.59,0.89051,0.72169,1.27662,0.97127,0.97701,0.98614,0.60161,1.3074,0.54359,2.18796,0.000513028,0.000513028,0.000513028
196,3327.56,0.89233,0.73857,1.29634,0.97713,0.98216,0.98929,0.58955,1.36303,0.55379,2.26452,0.000511379,0.000511379,0.000511379
197,3344.14,0.89094,0.7468,1.28665,0.97559,0.95977,0.97204,0.62142,1.27295,0.54221,2.13426,0.000509729,0.000509729,0.000509729
198,3361.11,0.89554,0.74311,1.30168,0.9643,0.95402,0.96459,0.61957,1.2726,0.51475,2.14134,0.00050808,0.00050808,0.00050808
199,3377.81,0.87657,0.70094,1.26845,0.96507,0.95272,0.96846,0.62305,1.28086,0.53066,2.1654,0.000506431,0.000506431,0.000506431
200,3393.87,0.87397,0.71603,1.27904,0.97725,0.98765,0.98967,0.62626,1.23404,0.50577,2.07052,0.000504781,0.000504781,0.000504781
201,3410.61,0.89569,0.74223,1.29636,0.96456,0.94828,0.94921,0.59152,1.31613,0.54453,2.22729,0.000503132,0.000503132,0.000503132
202,3426.99,0.90163,0.74314,1.29661,0.98052,0.94253,0.97922,0.6082,1.26315,0.54825,2.1201,0.000501483,0.000501483,0.000501483
203,3442.58,0.87814,0.74451,1.27425,0.94908,0.96398,0.97424,0.59563,1.32395,0.55037,2.22103,0.000499833,0.000499833,0.000499833
204,3459.1,0.8682,0.71832,1.29016,0.9763,0.95977,0.95604,0.6066,1.25073,0.53972,2.15822,0.000498184,0.000498184,0.000498184
205,3475.77,0.86164,0.71566,1.27253,0.97074,0.95328,0.95478,0.59648,1.26382,0.53695,2.18337,0.000496535,0.000496535,0.000496535
206,3492.08,0.87777,0.73749,1.28292,0.97434,0.95977,0.97277,0.59229,1.35497,0.55324,2.21522,0.000494885,0.000494885,0.000494885
207,3507.87,0.86422,0.70847,1.26811,0.97632,0.94763,0.97488,0.59692,1.32217,0.55858,2.24988,0.000493236,0.000493236,0.000493236
208,3524.03,0.86826,0.722,1.27365,0.97549,0.95402,0.96923,0.60206,1.31664,0.56359,2.20294,0.000491587,0.000491587,0.000491587
209,3539.9,0.85783,0.71654,1.26988,0.9767,0.96359,0.97328,0.60702,1.32815,0.57847,2.28281,0.000489937,0.000489937,0.000489937
210,3556.43,0.85141,0.69784,1.26136,0.97109,0.96524,0.97963,0.6212,1.28316,0.51877,2.19848,0.000488288,0.000488288,0.000488288
211,3572.89,0.8668,0.70259,1.27169,0.9711,0.96547,0.96538,0.60094,1.30039,0.54928,2.1508,0.000486639,0.000486639,0.000486639
212,3589.57,0.84711,0.69885,1.26128,0.9706,0.96552,0.98024,0.62867,1.27304,0.53683,2.1298,0.000484989,0.000484989,0.000484989
213,3606.12,0.86789,0.71788,1.2801,0.94942,0.97084,0.98244,0.59681,1.30336,0.56784,2.19968,0.00048334,0.00048334,0.00048334
214,3622.18,0.84857,0.68728,1.25954,0.98244,0.96441,0.97646,0.60116,1.31352,0.53355,2.22129,0.000481691,0.000481691,0.000481691
215,3638.27,0.86001,0.68378,1.27205,0.96591,0.94253,0.97435,0.60396,1.3036,0.52368,2.19563,0.000480041,0.000480041,0.000480041
216,3654.92,0.8575,0.70857,1.26196,0.98243,0.9641,0.98611,0.62079,1.30001,0.52831,2.18612,0.000478392,0.000478392,0.000478392
217,3671.11,0.86107,0.72199,1.27546,0.97473,0.94828,0.97515,0.60683,1.32914,0.55883,2.28549,0.000476743,0.000476743,0.000476743
218,3687.17,0.86266,0.7032,1.27391,0.97672,0.96443,0.98276,0.60605,1.304,0.5488,2.28386,0.000475093,0.000475093,0.000475093
219,3704.01,0.85696,0.70111,1.26943,0.96904,0.95977,0.97762,0.6058,1.31792,0.53798,2.23069,0.000473444,0.000473444,0.000473444
220,3720.75,0.83189,0.68186,1.24237,0.97513,0.94828,0.97169,0.59345,1.30527,0.55211,2.22604,0.000471795,0.000471795,0.000471795
221,3736.85,0.87046,0.71008,1.27545,0.98243,0.96393,0.96522,0.59071,1.30115,0.52167,2.25033,0.000470145,0.000470145,0.000470145
222,3752.8,0.84212,0.68401,1.24868,0.9761,0.93899,0.96527,0.60708,1.26627,0.5506,2.16403,0.000468496,0.000468496,0.000468496
223,3769.44,0.82193,0.68538,1.24375,0.97605,0.97701,0.97136,0.59959,1.30161,0.52693,2.30045,0.000466847,0.000466847,0.000466847
224,3786.24,0.84544,0.68136,1.24933,0.97646,0.95376,0.96003,0.60146,1.29663,0.50491,2.27306,0.000465197,0.000465197,0.000465197
225,3802.64,0.87125,0.72933,1.28156,0.97661,0.95965,0.97389,0.60361,1.32691,0.53235,2.23018,0.000463548,0.000463548,0.000463548
226,3819.02,0.83338,0.68334,1.24366,0.97431,0.96552,0.97363,0.6149,1.29294,0.54147,2.21037,0.000461898,0.000461898,0.000461898
227,3835.4,0.83806,0.68187,1.25253,0.98266,0.97692,0.98441,0.62531,1.31191,0.5092,2.2846,0.000460249,0.000460249,0.000460249
228,3852.01,0.82017,0.67159,1.23747,0.98243,0.96388,0.96605,0.62101,1.23788,0.55278,2.17909,0.0004586,0.0004586,0.0004586
229,3867.87,0.843,0.69684,1.26457,0.97657,0.958,0.96846,0.59193,1.27578,0.58143,2.21399,0.00045695,0.00045695,0.00045695
230,3884.64,0.82764,0.68927,1.24733,0.97089,0.95826,0.95568,0.61114,1.23606,0.54338,2.20377,0.000455301,0.000455301,0.000455301
231,3900.95,0.84056,0.6734,1.26832,0.97601,0.97126,0.97294,0.60153,1.27233,0.52016,2.26755,0.000453652,0.000453652,0.000453652
232,3917.53,0.82795,0.66501,1.23578,0.98111,0.95977,0.96699,0.60318,1.29202,0.52608,2.2874,0.000452002,0.000452002,0.000452002
233,3934.21,0.83969,0.65565,1.2524,0.98131,0.95977,0.98433,0.62216,1.26686,0.51014,2.19175,0.000450353,0.000450353,0.000450353
234,3951.36,0.85222,0.69681,1.25803,0.97673,0.96471,0.97937,0.60613,1.27126,0.51024,2.20232,0.000448704,0.000448704,0.000448704
235,3968.2,0.82657,0.67108,1.24215,0.9706,0.96552,0.97367,0.62296,1.27201,0.50527,2.19625,0.000447054,0.000447054,0.000447054
236,3984.51,0.82868,0.69651,1.24585,0.96932,0.96552,0.98186,0.63478,1.24975,0.52283,2.17156,0.000445405,0.000445405,0.000445405
237,4001.1,0.80512,0.67486,1.24056,0.96533,0.96013,0.97534,0.62802,1.26498,0.51648,2.22381,0.000443756,0.000443756,0.000443756
238,4018.08,0.80664,0.66516,1.22942,0.95945,0.96552,0.96653,0.61909,1.24332,0.52745,2.2094,0.000442106,0.000442106,0.000442106
239,4034.87,0.84859,0.68712,1.2558,0.97659,0.95919,0.9628,0.63065,1.2182,0.50793,2.15384,0.000440457,0.000440457,0.000440457
240,4051.14,0.83069,0.67975,1.24853,0.97604,0.95977,0.96561,0.61623,1.22678,0.52422,2.18998,0.000438808,0.000438808,0.000438808
241,4067.86,0.81478,0.66951,1.24315,0.96695,0.96552,0.98406,0.62824,1.26539,0.53138,2.28053,0.000437158,0.000437158,0.000437158
242,4084.58,0.83161,0.67947,1.25349,0.95913,0.97701,0.98078,0.62236,1.23603,0.50533,2.18951,0.000435509,0.000435509,0.000435509
243,4100.84,0.8145,0.67507,1.24606,0.96549,0.96474,0.9738,0.61984,1.25001,0.53669,2.20347,0.00043386,0.00043386,0.00043386
244,4117.41,0.81117,0.66085,1.2431,0.97168,0.96552,0.96819,0.6203,1.22363,0.5231,2.14312,0.00043221,0.00043221,0.00043221
245,4133.89,0.81409,0.64808,1.23944,0.9821,0.94623,0.96792,0.61774,1.23961,0.51262,2.18851,0.000430561,0.000430561,0.000430561
246,4150.49,0.83425,0.68265,1.25352,0.98138,0.95402,0.97355,0.60913,1.3045,0.53909,2.32775,0.000428912,0.000428912,0.000428912
247,4166.63,0.79016,0.64424,1.21176,0.9698,0.95977,0.96318,0.60254,1.28153,0.54698,2.27696,0.000427262,0.000427262,0.000427262
248,4183.68,0.78461,0.62425,1.21943,0.98817,0.96007,0.97602,0.6158,1.26487,0.5138,2.27599,0.000425613,0.000425613,0.000425613
249,4200.06,0.7992,0.64615,1.22151,0.97673,0.96493,0.97062,0.6147,1.26026,0.537,2.23057,0.000423964,0.000423964,0.000423964
250,4216.75,0.79036,0.64277,1.22096,0.97586,0.96552,0.97654,0.62176,1.2629,0.50798,2.20704,0.000422314,0.000422314,0.000422314
251,4232.3,0.81021,0.6662,1.23311,0.97091,0.95899,0.96511,0.62097,1.21262,0.50867,2.13696,0.000420665,0.000420665,0.000420665
252,4248.81,0.81126,0.65058,1.23996,0.97087,0.95977,0.96249,0.61309,1.24713,0.52271,2.20613,0.000419016,0.000419016,0.000419016
253,4265.36,0.82205,0.66749,1.24155,0.96526,0.96552,0.96564,0.60306,1.26265,0.52573,2.23193,0.000417366,0.000417366,0.000417366
254,4281.72,0.80953,0.6738,1.22517,0.98055,0.96552,0.96539,0.60015,1.24408,0.52878,2.21614,0.000415717,0.000415717,0.000415717
255,4297.53,0.79691,0.65007,1.22802,0.98224,0.95371,0.97371,0.60172,1.27721,0.50813,2.30096,0.000414068,0.000414068,0.000414068
256,4313.95,0.78813,0.64815,1.22074,0.9818,0.95977,0.96985,0.60705,1.24695,0.50953,2.22168,0.000412418,0.000412418,0.000412418
257,4330.18,0.80442,0.64721,1.21665,0.97066,0.97126,0.97639,0.61877,1.22317,0.50617,2.17878,0.000410769,0.000410769,0.000410769
258,4346.34,0.802,0.65891,1.22734,0.97069,0.95172,0.97426,0.62682,1.22882,0.52861,2.17549,0.00040912,0.00040912,0.00040912
259,4362.68,0.78881,0.65068,1.21878,0.97012,0.95402,0.96914,0.61989,1.25095,0.53909,2.20439,0.00040747,0.00040747,0.00040747
260,4379.05,0.80981,0.64426,1.23182,0.95768,0.95977,0.96018,0.60448,1.2716,0.52345,2.21656,0.000405821,0.000405821,0.000405821
261,4395.4,0.79524,0.64462,1.21727,0.97908,0.93678,0.95619,0.59493,1.29216,0.53376,2.31857,0.000404172,0.000404172,0.000404172
262,4411,0.78724,0.6421,1.22907,0.96974,0.95977,0.96378,0.60276,1.26738,0.52384,2.26928,0.000402522,0.000402522,0.000402522
263,4427.25,0.77394,0.6457,1.21675,0.98297,0.95977,0.97222,0.61058,1.25854,0.51785,2.21218,0.000400873,0.000400873,0.000400873
264,4443.49,0.78221,0.6401,1.21254,0.96327,0.95977,0.96264,0.6165,1.24161,0.50146,2.23235,0.000399224,0.000399224,0.000399224
265,4459.43,0.79633,0.63565,1.21127,0.97535,0.94828,0.97484,0.61989,1.25104,0.49548,2.23517,0.000397574,0.000397574,0.000397574
266,4475.93,0.78742,0.61896,1.21757,0.97335,0.95977,0.97762,0.61866,1.27901,0.51147,2.29498,0.000395925,0.000395925,0.000395925
267,4492.09,0.77285,0.619,1.21198,0.98212,0.94707,0.97875,0.61082,1.28464,0.51389,2.28554,0.000394276,0.000394276,0.000394276
268,4508.49,0.81778,0.65103,1.22484,0.96571,0.97125,0.97735,0.61374,1.24838,0.50713,2.26084,0.000392626,0.000392626,0.000392626
269,4524.37,0.78621,0.63843,1.22113,0.976,0.97126,0.9775,0.60904,1.25849,0.51576,2.25425,0.000390977,0.000390977,0.000390977
270,4540.91,0.78857,0.63764,1.21282,0.96532,0.95989,0.97842,0.61921,1.25129,0.52164,2.22373,0.000389328,0.000389328,0.000389328
271,4557.32,0.77874,0.63421,1.21014,0.9767,0.96358,0.97499,0.60977,1.27155,0.49615,2.24524,0.000387678,0.000387678,0.000387678
272,4573.78,0.76195,0.6167,1.19157,0.97533,0.95977,0.97293,0.61704,1.266,0.52276,2.3249,0.000386029,0.000386029,0.000386029
273,4589.59,0.77773,0.62674,1.21369,0.95974,0.96552,0.97352,0.61331,1.26441,0.5329,2.32938,0.00038438,0.00038438,0.00038438
274,4605.71,0.77041,0.62153,1.20706,0.9818,0.95977,0.97904,0.60911,1.22952,0.52097,2.29717,0.00038273,0.00038273,0.00038273
275,4621.68,0.8042,0.67226,1.22132,0.97645,0.96552,0.97039,0.59953,1.24703,0.50449,2.28475,0.000381081,0.000381081,0.000381081
276,4637.63,0.77754,0.62736,1.21539,0.96897,0.96552,0.96732,0.60399,1.23509,0.52204,2.2736,0.000379431,0.000379431,0.000379431
277,4653.98,0.75545,0.60663,1.19625,0.97107,0.96456,0.96835,0.59043,1.26611,0.52743,2.35388,0.000377782,0.000377782,0.000377782
278,4670.31,0.78393,0.62779,1.21559,0.94861,0.95977,0.96752,0.58031,1.33126,0.56577,2.4391,0.000376133,0.000376133,0.000376133
279,4686.04,0.77908,0.64207,1.2099,0.97521,0.95977,0.97484,0.58901,1.32868,0.55977,2.46758,0.000374483,0.000374483,0.000374483
280,4702.24,0.76288,0.60887,1.21203,0.97063,0.94983,0.97066,0.60199,1.27742,0.53255,2.39271,0.000372834,0.000372834,0.000372834
281,4719.11,0.75547,0.59551,1.18202,0.95962,0.96552,0.9657,0.58513,1.28863,0.51601,2.43299,0.000371185,0.000371185,0.000371185
282,4735.38,0.74764,0.59303,1.18836,0.9487,0.95977,0.97029,0.59274,1.31807,0.53121,2.36453,0.000369535,0.000369535,0.000369535
283,4751.53,0.79248,0.64583,1.22481,0.96,0.96544,0.9673,0.61445,1.28977,0.514,2.32634,0.000367886,0.000367886,0.000367886
284,4768.09,0.76233,0.59963,1.19851,0.9545,0.96458,0.97373,0.60045,1.32486,0.54853,2.43273,0.000366237,0.000366237,0.000366237
285,4784.77,0.7654,0.61842,1.19848,0.96487,0.94697,0.96761,0.59721,1.31268,0.56157,2.36726,0.000364587,0.000364587,0.000364587
286,4801.01,0.76196,0.6189,1.19791,0.98112,0.97126,0.97464,0.60158,1.28485,0.53606,2.31934,0.000362938,0.000362938,0.000362938
287,4817.28,0.78849,0.63604,1.21559,0.97107,0.96442,0.97464,0.58438,1.27283,0.5337,2.30282,0.000361289,0.000361289,0.000361289
288,4833.68,0.75798,0.63202,1.18926,0.97109,0.96538,0.97382,0.60389,1.2756,0.5324,2.3431,0.000359639,0.000359639,0.000359639
289,4850.76,0.77558,0.63304,1.19985,0.97566,0.96552,0.97325,0.61396,1.2606,0.51449,2.32362,0.00035799,0.00035799,0.00035799
290,4867,0.76686,0.60384,1.20097,0.98245,0.96552,0.97368,0.61467,1.245,0.5103,2.27746,0.000356341,0.000356341,0.000356341
291,4882.68,0.75831,0.62211,1.18922,0.98046,0.95402,0.97079,0.61833,1.25198,0.49835,2.24025,0.000354691,0.000354691,0.000354691
292,4898.89,0.72273,0.59342,1.17135,0.97826,0.95977,0.97868,0.61149,1.30813,0.54354,2.38583,0.000353042,0.000353042,0.000353042
293,4915.68,0.74096,0.6147,1.18406,0.97528,0.95977,0.96812,0.59706,1.28457,0.53496,2.38037,0.000351393,0.000351393,0.000351393
294,4932.47,0.74446,0.59325,1.18,0.96312,0.95402,0.97001,0.60495,1.24629,0.51381,2.32795,0.000349743,0.000349743,0.000349743
295,4948.76,0.74898,0.61255,1.18558,0.96526,0.95802,0.97467,0.59871,1.28225,0.5238,2.38216,0.000348094,0.000348094,0.000348094
296,4965.58,0.74811,0.61283,1.19093,0.97092,0.95929,0.98009,0.59757,1.27063,0.53709,2.36799,0.000346445,0.000346445,0.000346445
297,4981.86,0.74084,0.61578,1.18464,0.98121,0.95977,0.97972,0.60157,1.26362,0.52218,2.37584,0.000344795,0.000344795,0.000344795
298,4998.28,0.75408,0.61377,1.19818,0.98245,0.9651,0.97407,0.60091,1.2559,0.5089,2.33075,0.000343146,0.000343146,0.000343146
299,5015.8,0.74365,0.61292,1.18902,0.97686,0.97054,0.97448,0.60391,1.24348,0.51209,2.3151,0.000341497,0.000341497,0.000341497
300,5032.56,0.73273,0.61056,1.17737,0.97447,0.96552,0.98259,0.62749,1.20875,0.52421,2.22076,0.000339847,0.000339847,0.000339847
301,5049.83,0.76096,0.60564,1.20853,0.96888,0.97126,0.98217,0.6211,1.22319,0.51232,2.27018,0.000338198,0.000338198,0.000338198
302,5066.49,0.72375,0.59761,1.16821,0.9703,0.9389,0.96977,0.60933,1.23501,0.50303,2.26476,0.000336549,0.000336549,0.000336549
303,5083.5,0.76565,0.62003,1.20724,0.96986,0.94828,0.95713,0.59437,1.2706,0.5129,2.35503,0.000334899,0.000334899,0.000334899
304,5099.65,0.71702,0.58521,1.16482,0.95972,0.95857,0.96235,0.59589,1.27376,0.52168,2.37386,0.00033325,0.00033325,0.00033325
305,5115.85,0.73535,0.60558,1.18201,0.98034,0.95977,0.97547,0.60896,1.26431,0.51839,2.34663,0.000331601,0.000331601,0.000331601
306,5131.83,0.74667,0.61055,1.1868,0.9767,0.97126,0.97653,0.60244,1.22956,0.50826,2.26947,0.000329951,0.000329951,0.000329951
307,5147.78,0.74117,0.58197,1.18221,0.98214,0.94822,0.95725,0.60767,1.21859,0.50141,2.25625,0.000328302,0.000328302,0.000328302
308,5164.55,0.7382,0.57606,1.17838,0.97641,0.95157,0.96978,0.607,1.24738,0.51573,2.33382,0.000326653,0.000326653,0.000326653
309,5180.89,0.76805,0.60736,1.19563,0.97514,0.95402,0.96148,0.59041,1.27796,0.51145,2.35894,0.000325003,0.000325003,0.000325003
310,5197.38,0.72894,0.59638,1.17096,0.97587,0.95402,0.95755,0.58596,1.32154,0.52403,2.4674,0.000323354,0.000323354,0.000323354
311,5213.62,0.73206,0.6046,1.17211,0.96547,0.94828,0.95832,0.60403,1.28084,0.51156,2.37992,0.000321705,0.000321705,0.000321705
312,5229.86,0.73001,0.59966,1.16856,0.96499,0.97126,0.978,0.61281,1.2663,0.49918,2.34482,0.000320055,0.000320055,0.000320055
313,5246.1,0.75183,0.63039,1.19346,0.97083,0.95641,0.96949,0.61203,1.24573,0.49781,2.32378,0.000318406,0.000318406,0.000318406
314,5262.74,0.73765,0.59397,1.1747,0.97096,0.97126,0.97543,0.60804,1.2298,0.5047,2.30371,0.000316757,0.000316757,0.000316757
315,5279.14,0.70594,0.55694,1.15658,0.96494,0.95977,0.95125,0.59528,1.24279,0.50666,2.3667,0.000315107,0.000315107,0.000315107
316,5295.71,0.72104,0.57238,1.17419,0.96104,0.95402,0.95694,0.58726,1.25765,0.51941,2.36435,0.000313458,0.000313458,0.000313458
317,5311.9,0.72974,0.58528,1.17669,0.97087,0.95781,0.96004,0.59498,1.24952,0.50568,2.33489,0.000311809,0.000311809,0.000311809
318,5329.02,0.71284,0.59698,1.16192,0.97553,0.95402,0.964,0.59449,1.25543,0.50423,2.29921,0.000310159,0.000310159,0.000310159
319,5345.57,0.74027,0.59999,1.19285,0.96467,0.95977,0.96032,0.59419,1.28638,0.51504,2.38374,0.00030851,0.00030851,0.00030851
320,5362.44,0.7363,0.59941,1.1807,0.98139,0.94828,0.95975,0.59709,1.28841,0.50441,2.4005,0.000306861,0.000306861,0.000306861
321,5379,0.74476,0.58161,1.18731,0.97043,0.9431,0.9575,0.59112,1.29564,0.52253,2.43621,0.000305211,0.000305211,0.000305211
322,5395.58,0.72207,0.57365,1.16722,0.98235,0.95952,0.96455,0.59086,1.2726,0.51822,2.38473,0.000303562,0.000303562,0.000303562
323,5412.04,0.70653,0.56698,1.16288,0.98229,0.95611,0.97452,0.59483,1.27216,0.52687,2.3961,0.000301913,0.000301913,0.000301913
324,5428.22,0.70616,0.55368,1.14629,0.97643,0.95242,0.96791,0.59427,1.29255,0.52717,2.42652,0.000300263,0.000300263,0.000300263
325,5444.93,0.73078,0.60067,1.17867,0.97633,0.94812,0.96035,0.60112,1.27611,0.51919,2.41698,0.000298614,0.000298614,0.000298614
326,5461.56,0.73583,0.59125,1.18036,0.96861,0.94828,0.96587,0.60144,1.29637,0.51402,2.43128,0.000296964,0.000296964,0.000296964
327,5478.38,0.70957,0.57546,1.16315,0.94882,0.9589,0.96478,0.58449,1.28886,0.5201,2.39482,0.000295315,0.000295315,0.000295315
328,5494.66,0.70399,0.57748,1.16844,0.97071,0.95226,0.96554,0.60535,1.2498,0.52138,2.30462,0.000293666,0.000293666,0.000293666
329,5511.57,0.70575,0.57969,1.17092,0.96497,0.94978,0.96621,0.60375,1.26248,0.51781,2.31655,0.000292016,0.000292016,0.000292016
330,5528.3,0.69099,0.56187,1.15489,0.96988,0.95402,0.96423,0.60984,1.28124,0.53544,2.41065,0.000290367,0.000290367,0.000290367
331,5544.34,0.71499,0.56422,1.17386,0.97403,0.95977,0.96056,0.60695,1.28379,0.50958,2.42191,0.000288718,0.000288718,0.000288718
332,5560.13,0.7181,0.58122,1.16907,0.96508,0.96552,0.97459,0.61366,1.26427,0.51287,2.40761,0.000287068,0.000287068,0.000287068
333,5576.37,0.7109,0.55481,1.16747,0.96264,0.95402,0.96832,0.61859,1.24213,0.52063,2.33618,0.000285419,0.000285419,0.000285419
334,5593.05,0.69497,0.55737,1.15345,0.97658,0.95873,0.97348,0.61641,1.24535,0.5255,2.35194,0.00028377,0.00028377,0.00028377
335,5608.99,0.71485,0.58944,1.17586,0.96449,0.96552,0.97298,0.61345,1.24143,0.51235,2.36411,0.00028212,0.00028212,0.00028212
336,5625.39,0.68736,0.5736,1.15125,0.97557,0.96552,0.97628,0.616,1.21212,0.51725,2.30979,0.000280471,0.000280471,0.000280471
