nome_arquivo,soja,quantidade_soja
IMG_20231003_152452_jpg.rf.52d63ada08990cf9338ff4649c093c34.jpg,1,2
IMG_20231003_153011_jpg.rf.a2373e078d6677f72b07377f4a44484b.jpg,1,2
IMG_20231003_153106_jpg.rf.640192bd028df8ba1d54e7b473752029.jpg,1,2
IMG_20231003_153147_1_jpg.rf.12b9a2db10d072e80e1773ffcd6e738f.jpg,1,2
IMG_20231003_153221_jpg.rf.7bda4a1528448d1b0f5c2131f18b154a.jpg,1,1
IMG_20231003_153926_jpg.rf.326eae1510450871ac0d636b499753be.jpg,1,2
IMG_20231003_154035_jpg.rf.238ec1063a4fdd41475360f2741419f2.jpg,1,2
IMG_20231004_153709_1_jpg.rf.056103dd490f00f07a8c3f4df79d91a0.jpg,1,1
IMG_20231004_153912_jpg.rf.a0afceba493fcac52791abe21814ef5d.jpg,1,1
IMG_20231004_154015_jpg.rf.b6b52f2e21598597d3e2447ac9097964.jpg,1,2
IMG_20231004_154019_jpg.rf.ce853d6639f4bc7dc847d4820df6cf66.jpg,1,2
IMG_20231004_154135_jpg.rf.ba54b9341e9ff73c782703ad7d08d4fc.jpg,1,1
IMG_20231005_091003_jpg.rf.5b548fb10488a638b9a7f9698b1bf193.jpg,1,2
IMG_20231005_091050_jpg.rf.53585769e8fab583817322c189c4a348.jpg,1,1
IMG_20231008_152501_1_jpg.rf.a953b3add3d87297bc06a86494a39633.jpg,1,1
IMG_20231008_152547_jpg.rf.340a3f6bea209aab81cb5355ddec8677.jpg,1,1
IMG_20231008_152551_jpg.rf.adf8ba69f3395c98a6f852fd6ab1349e.jpg,1,1
IMG_20231008_152743_jpg.rf.ef09e5b083d0383ac781bced0b18609a.jpg,1,1
IMG_20231008_153025_jpg.rf.52cf55571072d7067f5608d3ccc053c0.jpg,1,1
IMG_20231009_163412_jpg.rf.f37a6ec6b8970c00a3d45e816f44d8b0.jpg,1,1
IMG_20231009_163522_1_jpg.rf.09fe2cd59c3a3a198a561c0f4a1e7fbd.jpg,1,1
IMG_20231009_163544_1_jpg.rf.7925b019883d147a990cee27e4e334c3.jpg,1,1
IMG_20231010_110034_jpg.rf.f07f2f4394b0c42963539bf61c3233d5.jpg,1,1
IMG_20231010_110058_jpg.rf.48476c8896dea499d6c61796eedb0413.jpg,1,1
IMG_20231010_110136_1_jpg.rf.c535a02d902ddba733355341adbc5bf2.jpg,1,2
IMG_20231010_110256_jpg.rf.7e8bd878cf7a7415caeb9c8c1f56d957.jpg,1,1
IMG_20231010_110320_jpg.rf.af8b1fa47920547ef83eb5afeef90cc5.jpg,1,1
IMG_20231011_112121_jpg.rf.58c949eb383c6cb45ac4b4ca889b350c.jpg,1,1
IMG_20231011_112140_jpg.rf.f3aa29f83d5d06bd6fd71d280554821b.jpg,1,1
IMG_20231011_112156_jpg.rf.f7f9e3282e7a5587dbaf3779bb36b547.jpg,1,1
IMG_20231011_112238_jpg.rf.184092483c6069c26c1d00c8960f1c3f.jpg,1,1
IMG_20231011_112318_jpg.rf.f46d561a91292030419bae2cad07d0a0.jpg,1,1
IMG_20231012_154750_jpg.rf.a42278ca58dcaf8376bd05e9d97796a7.jpg,1,1
IMG_20231012_154838_jpg.rf.f1bd99e1ba79860f01f6c6442314a155.jpg,1,1
IMG_20231012_154855_jpg.rf.37429e0ac9c7b575760db5f096501234.jpg,1,1
IMG_20231012_154859_jpg.rf.f305b8306bb07da80dcdfc58b6f66a1a.jpg,1,1
IMG_20231012_154919_jpg.rf.ce234cb42e699a4ac634f46c6612d691.jpg,1,1
IMG_20231012_155114_jpg.rf.5ce4eaa9a2a9ad9cfa5d25f1345597f0.jpg,1,1
IMG_20231012_155132_jpg.rf.74ec6becbb3590d7ae396467b6d400a9.jpg,1,1
IMG_20231012_155205_jpg.rf.2a2243a39a298e2b83029c41c2863d69.jpg,1,3
IMG_20231012_155229_jpg.rf.79158c05b24ed6d6ae13451829e9fb22.jpg,1,1
IMG_20231018_113620_jpg.rf.3122c4cef430f94e01bf9268c713e4c7.jpg,1,1
IMG_20231018_113834_jpg.rf.bd65c8120703a972e36f7fe305a2dff3.jpg,1,1
IMG_20231018_113844_jpg.rf.6ab96e2c3d8dd8cef3572a1c4cc26b18.jpg,1,1
IMG_20231018_113901_jpg.rf.fa0280ff25c6233484dce8678d92ae92.jpg,1,1
IMG_20231018_113904_jpg.rf.b658f602c0f480c20c3398a1a131a17d.jpg,1,1
IMG_20231019_105510_jpg.rf.e4bf9d39cbf56f089b84d08cbcd44b35.jpg,1,1
IMG_20231019_105529_jpg.rf.4c1f2bb8e830fb0f729065456c85e936.jpg,1,3
IMG_20231019_105535_jpg.rf.43d0e472447be2a4dcc861ab1d528344.jpg,1,1
IMG_20231019_105552_jpg.rf.287437d52b1986e0d2dc99cad9dc17d4.jpg,1,2
IMG_20231019_105614_jpg.rf.5eafc72bb40b2b15a031fa148b490e9f.jpg,1,3
IMG_20231020_153611_jpg.rf.faf4ed777bd2d635cd683b345a5f8697.jpg,1,1
IMG_20231020_153628_jpg.rf.e47ece8deabd9618aab32e47a09f71f7.jpg,1,1
IMG_20231020_153656_jpg.rf.782987a9e0bd912bb3ffc6bc959ae8cb.jpg,1,1
IMG_20231023_111010_jpg.rf.5aec04f20c657ae15ac3c41648e80499.jpg,1,1
IMG_20231023_111048_jpg.rf.575f314ba6526c6276bec672c2cb3f22.jpg,1,1
IMG_20231023_111213_jpg.rf.8f0784b849514ceded81ba4aef0d1861.jpg,1,3
IMG_20231025_111440_jpg.rf.7d6ac9a33a6394dc24712456421507d8.jpg,1,1
IMG_20231025_111643_jpg.rf.3cdc2f8c3c99e70d5bc706ff592894da.jpg,1,1
IMG_20231025_111701_jpg.rf.78b1f0c740186c351467da8ffe8bb8c8.jpg,1,1
IMG_20231025_111719_jpg.rf.b3d1feabb910c52726dd844195b5f586.jpg,1,1
IMG_20231027_135623_jpg.rf.748cfe398fdb2f7ca5ca58357d3e6736.jpg,1,1
IMG_20231027_135656_jpg.rf.25b990385aafdaf2291196111d786d66.jpg,1,1
IMG_20231027_135707_jpg.rf.b8f715abfe48afcf22e5915a6d0e030e.jpg,1,5
IMG_20231027_135730_jpg.rf.50f3ac6334863a70e914333a99fa619b.jpg,1,3
IMG_20231027_135756_jpg.rf.270554be1a832bbdbb434a0876f542e6.jpg,1,3
IMG_20231027_135800_jpg.rf.cbc95fa432bf8544b94fe4febc5b7c58.jpg,1,4
IMG_20231027_135814_jpg.rf.bab9884def977cab168e12a094061bf2.jpg,1,5
IMG_20231027_140553_jpg.rf.4ad9fbaf41ec1f60e747f9a517e8e827.jpg,1,1
IMG_20231027_140613_jpg.rf.d5d97efe0632ccbfa579c2da49b9932b.jpg,1,1
IMG_20231030_111643_jpg.rf.d8221643de7cd246caa7818932ac9591.jpg,1,1
IMG_20231030_111736_jpg.rf.8cc4abbc81bbc8e96801e164d0e01851.jpg,1,1
IMG_20231030_111747_jpg.rf.0e14fea0e51f7d3f66963159b666b4cc.jpg,1,1
IMG_20231030_111753_jpg.rf.5241d87bf28d549746e57b638fee5579.jpg,1,1
IMG_20230926_150038_jpg.rf.63e3167c147c017b2f11c4b878d51d04.jpg,1,1
IMG_20230928_102454_jpg.rf.da1c1fc51bbcb30c3b9ca93f5de4f1b9.jpg,1,1
IMG_20230928_102513_jpg.rf.67ff91a8294f09b9487fe28db5802a24.jpg,1,1
IMG_20230928_103256_jpg.rf.8745a64d6c57701b7104ad9b7b82ac50.jpg,1,1
IMG_20231001_155447_jpg.rf.d37a7327a64c2def7e358098212d7db4.jpg,1,1
IMG_20231001_155450_jpg.rf.884df959e26a7b01bb99b04c75943363.jpg,1,1
IMG_20231001_155605_1_jpg.rf.a6907b087785d6c95dedefe14c20a36f.jpg,1,1
IMG_20231002_143724_1_jpg.rf.820d25b975f26d36b2942f4463fa2ed8.jpg,1,2
IMG_20231003_153646_jpg.rf.bff661308a0f12dc251ca83643022ed7.jpg,1,2
IMG_20231009_163455_1_jpg.rf.e146f764ba297d9da6a7c66e1b6dfeee.jpg,1,1
IMG_20231009_163535_1_jpg.rf.31bc068780bf63fc1f018e1446321272.jpg,1,1
IMG_20231023_111142_jpg.rf.76c0a04f9945c5dbea3683cb71221523.jpg,1,1
IMG_20231023_111153_jpg.rf.249665ab7923611d7328186abe521b1d.jpg,1,1
IMG_20231025_111449_jpg.rf.1fa18c33c0ffd30ef766bc2931bee9a7.jpg,1,3
IMG_20231030_111750_jpg.rf.8fac36b359dbae80aa144ed2d5c52749.jpg,1,1
IMG_0209.JPEG,0,0
IMG_0210.JPEG,0,0
IMG_0211.JPEG,0,0
IMG_0212.JPEG,0,0
IMG_0213.JPEG,0,0
IMG_0214.JPEG,0,0
IMG_0215.JPEG,0,0
IMG_0216.JPEG,0,0
IMG_0217.JPEG,0,0
IMG_0218.JPEG,0,0
IMG_0219.JPEG,0,0
IMG_0220.JPEG,0,0
IMG_0221.JPEG,0,0
IMG_0222.JPEG,0,0
IMG_0223.JPEG,0,0
IMG_0224.JPEG,0,0
IMG_0225.JPEG,0,0
IMG_0226.JPEG,0,0
IMG_0227.JPEG,0,0
IMG_0228.JPEG,0,0
IMG_0229.JPEG,0,0
IMG_0230.JPEG,0,0
IMG_0231.JPEG,0,0
IMG_0232.JPEG,0,0
IMG_0233.JPEG,0,0
IMG_0234.JPEG,0,0
IMG_0235.JPEG,0,0
IMG_0236.JPEG,0,0
IMG_0237.JPEG,0,0
IMG_0238.JPEG,0,0
IMG_0239.JPEG,0,0
IMG_0240.JPEG,0,0
IMG_0241.JPEG,0,0
